Dates,WL
12/8/2004,74.569
12/9/2004,74.505
12/10/2004,74.508
12/11/2004,74.556
12/12/2004,74.554
12/13/2004,74.58
12/14/2004,74.585
12/15/2004,74.555
12/16/2004,74.548
12/17/2004,74.59
12/18/2004,74.524
12/19/2004,74.587
12/20/2004,74.565
12/21/2004,74.525
12/22/2004,74.539
12/23/2004,74.588
12/24/2004,74.6
12/25/2004,74.577
12/26/2004,74.58
12/27/2004,74.598
12/28/2004,74.56
12/29/2004,74.582
12/30/2004,74.553
12/31/2004,74.562
1/1/2005,74.614
1/2/2005,74.586
1/3/2005,74.636
1/4/2005,74.657
1/5/2005,74.656
1/6/2005,74.661
1/7/2005,74.695
1/8/2005,74.686
1/9/2005,74.673
1/10/2005,74.725
1/11/2005,74.683
1/12/2005,74.679
1/13/2005,74.682
1/14/2005,74.788
1/15/2005,74.771
1/16/2005,74.765
1/17/2005,74.788
1/18/2005,74.789
1/19/2005,74.758
1/20/2005,74.818
1/21/2005,74.8
1/22/2005,74.77
1/23/2005,74.83
1/24/2005,74.826
1/25/2005,74.806
1/26/2005,74.831
1/27/2005,74.824
1/28/2005,74.811
1/29/2005,74.815
1/30/2005,74.827
1/31/2005,74.82
2/1/2005,74.825
2/2/2005,74.818
2/3/2005,74.82
2/4/2005,74.827
2/5/2005,74.823
2/6/2005,74.812
2/7/2005,74.816
2/8/2005,74.826
2/9/2005,74.836
2/10/2005,74.862
2/11/2005,74.872
2/12/2005,74.874
2/13/2005,74.83
2/14/2005,74.778
2/15/2005,74.847
2/16/2005,74.888
2/17/2005,74.898
2/18/2005,74.929
2/19/2005,74.908
2/20/2005,74.864
2/21/2005,74.872
2/22/2005,74.897
2/23/2005,74.912
2/24/2005,74.888
2/25/2005,74.882
2/26/2005,74.898
2/27/2005,74.876
2/28/2005,74.847
3/1/2005,74.879
3/2/2005,74.928
3/3/2005,74.924
3/4/2005,74.898
3/5/2005,74.883
3/6/2005,74.88
3/7/2005,74.859
3/8/2005,74.92
3/9/2005,74.919
3/10/2005,74.873
3/11/2005,74.852
3/12/2005,74.857
3/13/2005,74.87
3/14/2005,74.874
3/15/2005,74.877
3/16/2005,74.861
3/17/2005,74.838
3/18/2005,74.835
3/19/2005,74.819
3/20/2005,74.821
3/21/2005,74.833
3/22/2005,74.83
3/23/2005,74.807
3/24/2005,74.817
3/25/2005,74.818
3/26/2005,74.806
3/27/2005,74.803
3/28/2005,74.808
3/29/2005,74.827
3/30/2005,74.812
3/31/2005,74.791
4/1/2005,74.828
4/2/2005,74.875
4/3/2005,74.948
4/4/2005,74.982
4/5/2005,74.972
4/6/2005,74.994
4/7/2005,75.017
4/8/2005,75.021
4/9/2005,75.031
4/10/2005,75.037
4/11/2005,75.044
4/12/2005,75.042
4/13/2005,75.046
4/14/2005,75.055
4/15/2005,75.041
4/16/2005,75.043
4/17/2005,75.047
4/18/2005,75.051
4/19/2005,75.044
4/20/2005,75.062
4/21/2005,75.063
4/22/2005,75.052
4/23/2005,75.066
4/24/2005,75.085
4/25/2005,75.093
4/26/2005,75.082
4/27/2005,75.108
4/28/2005,75.126
4/29/2005,75.123
4/30/2005,75.14
5/1/2005,75.143
5/2/2005,75.146
5/3/2005,75.154
5/4/2005,75.152
5/5/2005,75.151
5/6/2005,75.144
5/7/2005,75.154
5/8/2005,75.156
5/9/2005,75.144
5/10/2005,75.138
5/11/2005,75.145
5/12/2005,75.142
5/13/2005,75.114
5/14/2005,75.113
5/15/2005,75.124
5/16/2005,75.122
5/17/2005,75.117
5/18/2005,75.116
5/19/2005,75.108
5/20/2005,75.107
5/21/2005,75.1
5/22/2005,75.101
5/23/2005,75.092
5/24/2005,75.087
5/25/2005,75.086
5/26/2005,75.076
5/27/2005,75.064
5/28/2005,75.061
5/29/2005,75.06
5/30/2005,75.057
5/31/2005,75.054
6/1/2005,75.05
6/2/2005,75.044
6/3/2005,75.04
6/4/2005,75.031
6/5/2005,75.025
6/6/2005,75.018
6/7/2005,75.03
6/8/2005,75.027
6/9/2005,75.015
6/10/2005,75.016
6/11/2005,75.01
6/12/2005,75.007
6/13/2005,75.008
6/14/2005,75.027
6/15/2005,75.034
6/16/2005,75.052
6/17/2005,75.068
6/18/2005,75.052
6/19/2005,75.037
6/20/2005,75.024
6/21/2005,75.023
6/22/2005,75.025
6/23/2005,75.008
6/24/2005,75
6/25/2005,75.006
6/26/2005,75.005
6/27/2005,75.007
6/28/2005,74.998
6/29/2005,74.999
6/30/2005,74.989
7/1/2005,75.002
7/2/2005,75.004
7/3/2005,74.982
7/4/2005,74.969
7/5/2005,74.973
7/6/2005,74.968
7/7/2005,74.941
7/8/2005,74.933
7/9/2005,74.948
7/10/2005,74.966
7/11/2005,74.956
7/12/2005,74.947
7/13/2005,74.94
7/14/2005,74.941
7/15/2005,74.932
7/16/2005,74.916
7/17/2005,74.928
7/18/2005,74.927
7/19/2005,74.948
7/20/2005,74.946
7/21/2005,74.949
7/22/2005,74.955
7/23/2005,74.935
7/24/2005,74.924
7/25/2005,74.933
7/26/2005,74.921
7/27/2005,74.946
7/28/2005,74.925
7/29/2005,74.923
7/30/2005,74.908
7/31/2005,74.884
8/1/2005,74.881
8/2/2005,74.887
8/3/2005,74.887
8/4/2005,74.878
8/5/2005,74.91
8/6/2005,74.886
8/7/2005,74.873
8/8/2005,74.849
8/9/2005,74.839
8/10/2005,74.832
8/11/2005,74.837
8/12/2005,74.826
8/13/2005,74.835
8/14/2005,74.822
8/15/2005,74.805
8/16/2005,74.796
8/17/2005,74.793
8/18/2005,74.752
8/19/2005,74.719
8/20/2005,74.776
8/21/2005,74.764
8/22/2005,74.781
8/23/2005,74.776
8/24/2005,74.761
8/25/2005,74.744
8/26/2005,74.72
8/27/2005,74.692
8/28/2005,74.703
8/29/2005,74.688
8/30/2005,74.681
8/31/2005,74.737
9/1/2005,74.748
9/2/2005,74.768
9/3/2005,74.774
9/4/2005,74.762
9/5/2005,74.752
9/6/2005,74.731
9/7/2005,74.72
9/8/2005,74.717
9/9/2005,74.71
9/10/2005,74.688
9/11/2005,74.673
9/12/2005,74.678
9/13/2005,74.668
9/14/2005,74.663
9/15/2005,74.669
9/16/2005,74.681
9/17/2005,74.695
9/18/2005,74.686
9/19/2005,74.667
9/20/2005,74.696
9/21/2005,74.681
9/22/2005,74.674
9/23/2005,74.677
9/24/2005,74.642
9/25/2005,74.621
9/26/2005,74.676
9/27/2005,74.678
9/28/2005,74.643
9/29/2005,74.712
9/30/2005,74.669
10/1/2005,74.658
10/2/2005,74.649
10/3/2005,74.633
10/4/2005,74.626
10/5/2005,74.615
10/6/2005,74.602
10/7/2005,74.633
10/8/2005,74.621
10/9/2005,74.596
10/10/2005,74.589
10/11/2005,74.59
10/12/2005,74.562
10/13/2005,74.567
10/14/2005,74.587
10/15/2005,74.605
10/16/2005,74.652
10/17/2005,74.616
10/18/2005,74.624
10/19/2005,74.624
10/20/2005,74.61
10/21/2005,74.591
10/22/2005,74.569
10/23/2005,74.595
10/24/2005,74.576
10/25/2005,74.593
10/26/2005,74.602
10/27/2005,74.581
10/28/2005,74.578
10/29/2005,74.593
10/30/2005,74.584
10/31/2005,74.57
11/1/2005,74.583
11/2/2005,74.592
11/3/2005,74.57
11/4/2005,74.57
11/5/2005,74.57
11/6/2005,74.582
11/7/2005,74.604
11/8/2005,74.574
11/9/2005,74.551
11/10/2005,74.665
11/11/2005,74.607
11/12/2005,74.575
11/13/2005,74.573
11/14/2005,74.6
11/15/2005,74.56
11/16/2005,74.622
11/17/2005,74.656
11/18/2005,74.614
11/19/2005,74.595
11/20/2005,74.607
11/21/2005,74.606
11/22/2005,74.64
11/23/2005,74.594
11/24/2005,74.622
11/25/2005,74.623
11/26/2005,74.562
11/27/2005,74.546
11/28/2005,74.525
11/29/2005,74.559
11/30/2005,74.608
12/1/2005,74.612
12/2/2005,74.696
12/3/2005,74.662
12/4/2005,74.627
12/5/2005,74.617
12/6/2005,74.633
12/7/2005,74.634
12/8/2005,74.574
12/9/2005,74.609
12/10/2005,74.589
12/11/2005,74.577
12/12/2005,74.592
12/13/2005,74.558
12/14/2005,74.533
12/15/2005,74.498
12/16/2005,74.563
12/17/2005,74.566
12/18/2005,74.558
12/19/2005,74.586
12/20/2005,74.574
12/21/2005,74.544
12/22/2005,74.522
12/23/2005,74.516
12/24/2005,74.511
12/25/2005,74.504
12/26/2005,74.552
12/27/2005,74.533
12/28/2005,74.511
12/29/2005,74.538
12/30/2005,74.534
12/31/2005,74.515
1/1/2006,74.529
1/2/2006,74.505
1/3/2006,74.519
1/4/2006,74.516
1/5/2006,74.563
1/6/2006,74.574
1/7/2006,74.545
1/8/2006,74.549
1/9/2006,74.569
1/10/2006,74.567
1/11/2006,74.557
1/12/2006,74.574
1/13/2006,74.56
1/14/2006,74.64
1/15/2006,74.636
1/16/2006,74.604
1/17/2006,74.551
1/18/2006,74.663
1/19/2006,74.658
1/20/2006,74.651
1/21/2006,74.694
1/22/2006,74.67
1/23/2006,74.688
1/24/2006,74.687
1/25/2006,74.758
1/26/2006,74.737
1/27/2006,74.716
1/28/2006,74.714
1/29/2006,74.71
1/30/2006,74.747
1/31/2006,74.779
2/1/2006,74.764
2/2/2006,74.755
2/3/2006,74.777
2/4/2006,74.769
2/5/2006,74.845
2/6/2006,74.896
2/7/2006,74.872
2/8/2006,74.868
2/9/2006,74.88
2/10/2006,74.857
2/11/2006,74.861
2/12/2006,74.878
2/13/2006,74.896
2/14/2006,74.871
2/15/2006,74.864
2/16/2006,74.848
2/17/2006,74.977
2/18/2006,74.967
2/19/2006,74.923
2/20/2006,74.891
2/21/2006,74.889
2/22/2006,74.864
2/23/2006,74.883
2/24/2006,74.916
2/25/2006,74.871
2/26/2006,74.904
2/27/2006,74.872
2/28/2006,74.912
3/1/2006,74.872
3/2/2006,74.855
3/3/2006,74.875
3/4/2006,74.873
3/5/2006,74.844
3/6/2006,74.814
3/7/2006,74.8
3/8/2006,74.767
3/9/2006,74.761
3/10/2006,74.793
3/11/2006,74.79
3/12/2006,74.791
3/13/2006,74.788
3/14/2006,74.894
3/15/2006,74.921
3/16/2006,74.861
3/17/2006,74.856
3/18/2006,74.871
3/19/2006,74.858
3/20/2006,74.843
3/21/2006,74.838
3/22/2006,74.836
3/23/2006,74.822
3/24/2006,74.813
3/25/2006,74.815
3/26/2006,74.825
3/27/2006,74.815
3/28/2006,74.803
3/29/2006,74.803
3/30/2006,74.793
3/31/2006,74.784
4/1/2006,74.812
4/2/2006,74.8
4/3/2006,74.778
4/4/2006,74.845
4/5/2006,74.827
4/6/2006,74.816
4/7/2006,74.816
4/8/2006,74.832
4/9/2006,74.822
4/10/2006,74.816
4/11/2006,74.814
4/12/2006,74.798
4/13/2006,74.817
4/14/2006,74.814
4/15/2006,74.838
4/16/2006,74.83
4/17/2006,74.83
4/18/2006,74.824
4/19/2006,74.823
4/20/2006,74.816
4/21/2006,74.793
4/22/2006,74.781
4/23/2006,74.804
4/24/2006,74.836
4/25/2006,74.853
4/26/2006,74.844
4/27/2006,74.838
4/28/2006,74.839
4/29/2006,74.829
4/30/2006,74.822
5/1/2006,74.822
5/2/2006,74.823
5/3/2006,74.813
5/4/2006,74.812
5/5/2006,74.811
5/6/2006,74.822
5/7/2006,74.804
5/8/2006,74.797
5/9/2006,74.798
5/10/2006,74.791
5/11/2006,74.769
5/12/2006,74.814
5/13/2006,74.815
5/14/2006,74.803
5/15/2006,74.815
5/16/2006,74.824
5/17/2006,74.824
5/18/2006,74.83
5/19/2006,74.843
5/20/2006,74.862
5/21/2006,74.876
5/22/2006,74.878
5/23/2006,74.873
5/24/2006,74.856
5/25/2006,74.852
5/26/2006,74.861
5/27/2006,74.861
5/28/2006,74.857
5/29/2006,74.856
5/30/2006,74.854
5/31/2006,74.852
6/1/2006,74.868
6/2/2006,74.867
6/3/2006,74.885
6/4/2006,74.884
6/5/2006,74.874
6/6/2006,74.877
6/7/2006,74.882
6/8/2006,74.886
6/9/2006,74.906
6/10/2006,74.924
6/11/2006,74.911
6/12/2006,74.896
6/13/2006,74.89
6/14/2006,74.888
6/15/2006,74.892
6/16/2006,74.877
6/17/2006,74.871
6/18/2006,74.865
6/19/2006,74.878
6/20/2006,74.897
6/21/2006,74.882
6/22/2006,74.881
6/23/2006,74.882
6/24/2006,74.873
6/25/2006,74.862
6/26/2006,74.855
6/27/2006,74.856
6/28/2006,74.881
6/29/2006,74.889
6/30/2006,74.915
7/1/2006,74.907
7/2/2006,74.93
7/3/2006,74.931
7/4/2006,74.943
7/5/2006,74.956
7/6/2006,74.955
7/7/2006,74.952
7/8/2006,74.94
7/9/2006,74.93
7/10/2006,74.934
7/11/2006,74.954
7/12/2006,74.969
7/13/2006,74.99
7/14/2006,74.981
7/15/2006,75.001
7/16/2006,75.004
7/17/2006,75.008
7/18/2006,75.021
7/19/2006,75.014
7/20/2006,75.002
7/21/2006,75.014
7/22/2006,74.997
7/23/2006,74.974
7/24/2006,74.968
7/25/2006,74.972
7/26/2006,74.977
7/27/2006,74.989
7/28/2006,75.024
7/29/2006,75.054
7/30/2006,75.047
7/31/2006,75.03
8/1/2006,75.037
8/2/2006,75.049
8/3/2006,75.072
8/4/2006,75.079
8/5/2006,75.056
8/6/2006,75.026
8/7/2006,75.036
8/8/2006,75.023
8/9/2006,75.014
8/10/2006,75.004
8/11/2006,74.969
8/12/2006,74.964
8/13/2006,74.954
8/14/2006,74.938
8/15/2006,74.966
8/16/2006,74.956
8/17/2006,74.944
8/18/2006,74.921
8/19/2006,74.914
8/20/2006,74.931
8/21/2006,74.92
8/22/2006,74.918
8/23/2006,74.908
8/24/2006,74.884
8/25/2006,74.867
8/26/2006,74.831
8/27/2006,74.815
8/28/2006,74.832
8/29/2006,74.815
8/30/2006,74.81
8/31/2006,74.791
9/1/2006,74.785
9/2/2006,74.77
9/3/2006,74.808
9/4/2006,74.808
9/5/2006,74.801
9/6/2006,74.8
9/7/2006,74.818
9/8/2006,74.82
9/9/2006,74.836
9/10/2006,74.814
9/11/2006,74.775
9/12/2006,74.746
9/13/2006,74.751
9/14/2006,74.786
9/15/2006,74.791
9/16/2006,74.782
9/17/2006,74.788
9/18/2006,74.781
9/19/2006,74.826
9/20/2006,74.841
9/21/2006,74.816
9/22/2006,74.783
9/23/2006,74.781
9/24/2006,74.797
9/25/2006,74.799
9/26/2006,74.794
9/27/2006,74.756
9/28/2006,74.788
9/29/2006,74.795
9/30/2006,74.745
10/1/2006,74.764
10/2/2006,74.754
10/3/2006,74.745
10/4/2006,74.767
10/5/2006,74.742
10/6/2006,74.724
10/7/2006,74.714
10/8/2006,74.703
10/9/2006,74.704
10/10/2006,74.688
10/11/2006,74.645
10/12/2006,74.743
10/13/2006,74.715
10/14/2006,74.728
10/15/2006,74.731
10/16/2006,74.696
10/17/2006,74.668
10/18/2006,74.729
10/19/2006,74.73
10/20/2006,74.762
10/21/2006,74.751
10/22/2006,74.729
10/23/2006,74.817
10/24/2006,74.812
10/25/2006,74.805
10/26/2006,74.78
10/27/2006,74.741
10/28/2006,74.801
10/29/2006,74.929
10/30/2006,74.796
10/31/2006,74.785
11/1/2006,74.809
11/2/2006,74.826
11/3/2006,74.829
11/4/2006,74.798
11/5/2006,74.766
11/6/2006,74.769
11/7/2006,74.755
11/8/2006,74.767
11/9/2006,74.777
11/10/2006,74.77
11/11/2006,74.766
11/12/2006,74.776
11/13/2006,74.753
11/14/2006,74.77
11/15/2006,74.755
11/16/2006,74.75
11/17/2006,74.826
11/18/2006,74.817
11/19/2006,74.817
11/20/2006,74.818
11/21/2006,74.8
11/22/2006,74.799
11/23/2006,74.799
11/24/2006,74.795
11/25/2006,74.774
11/26/2006,74.775
11/27/2006,74.775
11/28/2006,74.767
11/29/2006,74.752
11/30/2006,74.765
12/1/2006,74.816
12/2/2006,74.924
12/3/2006,74.847
12/4/2006,74.868
12/5/2006,74.86
12/6/2006,74.819
12/7/2006,74.878
12/8/2006,74.878
12/9/2006,74.844
12/10/2006,74.819
12/11/2006,74.821
12/12/2006,74.787
12/13/2006,74.804
12/14/2006,74.802
12/15/2006,74.821
12/16/2006,74.824
12/17/2006,74.804
12/18/2006,74.824
12/19/2006,74.83
12/20/2006,74.805
12/21/2006,74.807
12/22/2006,74.767
12/23/2006,74.822
12/24/2006,74.858
12/25/2006,74.804
12/26/2006,74.845
12/27/2006,74.852
12/28/2006,74.852
12/29/2006,74.834
12/30/2006,74.848
12/31/2006,74.819
1/1/2007,74.852
1/2/2007,74.898
1/3/2007,74.856
1/4/2007,74.857
1/5/2007,74.87
1/6/2007,74.919
1/7/2007,74.911
1/8/2007,74.963
1/9/2007,74.972
1/10/2007,74.994
1/11/2007,74.926
1/12/2007,74.947
1/13/2007,74.976
1/14/2007,74.968
1/15/2007,74.995
1/16/2007,75.033
1/17/2007,74.995
1/18/2007,74.987
1/19/2007,75.067
1/20/2007,75.074
1/21/2007,75.005
1/22/2007,75.021
1/23/2007,75.028
1/24/2007,75.04
1/25/2007,75.045
1/26/2007,75.027
1/27/2007,75.019
1/28/2007,75.035
1/29/2007,75.051
1/30/2007,75.033
1/31/2007,75.067
2/1/2007,75.067
2/2/2007,75.067
2/3/2007,75.08
2/4/2007,75.093
2/5/2007,75.138
2/6/2007,75.088
2/7/2007,75.089
2/8/2007,75.1
2/9/2007,75.082
2/10/2007,75.061
2/11/2007,75.031
2/12/2007,75.024
2/13/2007,74.968
2/14/2007,75.001
2/15/2007,75.052
2/16/2007,75.037
2/17/2007,74.974
2/18/2007,74.986
2/19/2007,74.921
2/20/2007,74.93
2/21/2007,74.92
2/22/2007,74.921
2/23/2007,74.957
2/24/2007,74.921
2/25/2007,74.865
2/26/2007,74.874
2/27/2007,74.875
2/28/2007,74.863
3/1/2007,74.818
3/2/2007,74.841
3/3/2007,74.872
3/4/2007,74.904
3/5/2007,74.925
3/6/2007,74.874
3/7/2007,74.845
3/8/2007,74.827
3/9/2007,74.783
3/10/2007,74.785
3/11/2007,74.809
3/12/2007,74.783
3/13/2007,74.767
3/14/2007,74.78
3/15/2007,74.818
3/16/2007,74.804
3/17/2007,74.842
3/18/2007,74.866
3/19/2007,74.814
3/20/2007,74.853
3/21/2007,74.798
3/22/2007,74.814
3/23/2007,74.838
3/24/2007,74.836
3/25/2007,74.844
3/26/2007,74.84
3/27/2007,74.882
3/28/2007,74.898
3/29/2007,74.895
3/30/2007,74.892
3/31/2007,74.895
4/1/2007,74.874
4/2/2007,74.901
4/3/2007,74.909
4/4/2007,74.922
4/5/2007,74.986
4/6/2007,74.99
4/7/2007,74.975
4/8/2007,74.999
4/9/2007,74.986
4/10/2007,74.976
4/11/2007,74.947
4/12/2007,74.958
4/13/2007,75.023
4/14/2007,74.994
4/15/2007,74.994
4/16/2007,75.058
4/17/2007,75.034
4/18/2007,75.032
4/19/2007,75.039
4/20/2007,75.032
4/21/2007,75.034
4/22/2007,75.029
4/23/2007,75.039
4/24/2007,75.059
4/25/2007,75.055
4/26/2007,75.049
4/27/2007,75.063
4/28/2007,75.074
4/29/2007,75.079
4/30/2007,75.086
5/1/2007,75.072
5/2/2007,75.08
5/3/2007,75.076
5/4/2007,75.072
5/5/2007,75.073
5/6/2007,75.068
5/7/2007,75.056
5/8/2007,75.049
5/9/2007,75.047
5/10/2007,75.046
5/11/2007,75.047
5/12/2007,75.047
5/13/2007,75.034
5/14/2007,75.021
5/15/2007,75.025
5/16/2007,75.068
5/17/2007,75.054
5/18/2007,75.049
5/19/2007,75.047
5/20/2007,75.059
5/21/2007,75.045
5/22/2007,75.033
5/23/2007,75.027
5/24/2007,75.023
5/25/2007,75.025
5/26/2007,75.024
5/27/2007,75.02
5/28/2007,75.031
5/29/2007,75.024
5/30/2007,75.019
5/31/2007,75.017
6/1/2007,75.015
6/2/2007,75.008
6/3/2007,75.003
6/4/2007,75.007
6/5/2007,75.025
6/6/2007,75.016
6/7/2007,74.996
6/8/2007,75.008
6/9/2007,75.02
6/10/2007,75.011
6/11/2007,75.007
6/12/2007,75.004
6/13/2007,75
6/14/2007,74.983
6/15/2007,74.977
6/16/2007,74.968
6/17/2007,74.966
6/18/2007,74.959
6/19/2007,74.957
6/20/2007,74.99
6/21/2007,74.973
6/22/2007,74.995
6/23/2007,74.974
6/24/2007,74.953
6/25/2007,74.943
6/26/2007,74.934
6/27/2007,74.933
6/28/2007,74.942
6/29/2007,74.921
6/30/2007,74.92
7/1/2007,74.912
7/2/2007,74.9
7/3/2007,74.884
7/4/2007,74.869
7/5/2007,74.867
7/6/2007,74.876
7/7/2007,74.873
7/8/2007,74.859
7/9/2007,74.87
7/10/2007,74.878
7/11/2007,74.891
7/12/2007,74.885
7/13/2007,74.889
7/14/2007,74.873
7/15/2007,74.883
7/16/2007,74.867
7/17/2007,74.859
7/18/2007,74.85
7/19/2007,74.858
7/20/2007,74.898
7/21/2007,74.878
7/22/2007,74.863
7/23/2007,74.854
7/24/2007,74.85
7/25/2007,74.831
7/26/2007,74.819
7/27/2007,74.82
7/28/2007,74.818
7/29/2007,74.808
7/30/2007,74.796
7/31/2007,74.792
8/1/2007,74.796
8/2/2007,74.786
8/3/2007,74.793
8/4/2007,74.797
8/5/2007,74.774
8/6/2007,74.773
8/7/2007,74.758
8/8/2007,74.787
8/9/2007,74.75
8/10/2007,74.731
8/11/2007,74.726
8/12/2007,74.723
8/13/2007,74.755
8/14/2007,74.728
8/15/2007,74.741
8/16/2007,74.729
8/17/2007,74.735
8/18/2007,74.724
8/19/2007,74.688
8/20/2007,74.647
8/21/2007,74.604
8/22/2007,74.6
8/23/2007,74.593
8/24/2007,74.613
8/25/2007,74.621
8/26/2007,74.65
8/27/2007,74.642
8/28/2007,74.628
8/29/2007,74.622
8/30/2007,74.625
8/31/2007,74.614
9/1/2007,74.604
9/2/2007,74.589
9/3/2007,74.593
9/4/2007,74.58
9/5/2007,74.569
9/6/2007,74.577
9/7/2007,74.574
9/8/2007,74.58
9/9/2007,74.569
9/10/2007,74.576
9/11/2007,74.587
9/12/2007,74.618
9/13/2007,74.575
9/14/2007,74.569
9/15/2007,74.601
9/16/2007,74.566
9/17/2007,74.546
9/18/2007,74.519
9/19/2007,74.514
9/20/2007,74.512
9/21/2007,74.502
9/22/2007,74.501
9/23/2007,74.506
9/24/2007,74.492
9/25/2007,74.49
9/26/2007,74.502
9/27/2007,74.513
9/28/2007,74.531
9/29/2007,74.509
9/30/2007,74.481
10/1/2007,74.459
10/2/2007,74.445
10/3/2007,74.45
10/4/2007,74.45
10/5/2007,74.442
10/6/2007,74.452
10/7/2007,74.448
10/8/2007,74.452
10/9/2007,74.436
10/10/2007,74.436
10/11/2007,74.449
10/12/2007,74.461
10/13/2007,74.47
10/14/2007,74.446
10/15/2007,74.437
10/16/2007,74.4
10/17/2007,74.395
10/18/2007,74.373
10/19/2007,74.37
10/20/2007,74.4
10/21/2007,74.376
10/22/2007,74.373
10/23/2007,74.41
10/24/2007,74.401
10/25/2007,74.386
10/26/2007,74.35
10/27/2007,74.4
10/28/2007,74.417
10/29/2007,74.384
10/30/2007,74.374
10/31/2007,74.349
11/1/2007,74.403
11/2/2007,74.355
11/3/2007,74.356
11/4/2007,74.363
11/5/2007,74.328
11/6/2007,74.367
11/7/2007,74.383
11/8/2007,74.328
11/9/2007,74.305
11/10/2007,74.314
11/11/2007,74.291
11/12/2007,74.282
11/13/2007,74.299
11/14/2007,74.278
11/15/2007,74.308
11/16/2007,74.337
11/17/2007,74.302
11/18/2007,74.271
11/19/2007,74.236
11/20/2007,74.259
11/21/2007,74.278
11/22/2007,74.313
11/23/2007,74.3
11/24/2007,74.275
11/25/2007,74.273
11/26/2007,74.259
11/27/2007,74.345
11/28/2007,74.28
11/29/2007,74.322
11/30/2007,74.329
12/1/2007,74.302
12/2/2007,74.234
12/3/2007,74.39
12/4/2007,74.355
12/5/2007,74.309
12/6/2007,74.304
12/7/2007,74.272
12/8/2007,74.3
12/9/2007,74.26
12/10/2007,74.281
12/11/2007,74.278
12/12/2007,74.323
12/13/2007,74.263
12/14/2007,74.337
12/15/2007,74.253
12/16/2007,74.284
12/17/2007,74.355
12/18/2007,74.302
12/19/2007,74.294
12/20/2007,74.32
12/21/2007,74.299
12/22/2007,74.29
12/23/2007,74.328
12/24/2007,74.399
12/25/2007,74.369
12/26/2007,74.366
12/27/2007,74.376
12/28/2007,74.377
12/29/2007,74.425
12/30/2007,74.408
12/31/2007,74.43
1/1/2008,74.437
1/2/2008,74.475
1/3/2008,74.449
1/4/2008,74.446
1/5/2008,74.428
1/6/2008,74.436
1/7/2008,74.447
1/8/2008,74.458
1/9/2008,74.525
1/10/2008,74.501
1/11/2008,74.527
1/12/2008,74.549
1/13/2008,74.534
1/14/2008,74.564
1/15/2008,74.593
1/16/2008,74.59
1/17/2008,74.566
1/18/2008,74.63
1/19/2008,74.626
1/20/2008,74.661
1/21/2008,74.635
1/22/2008,74.617
1/23/2008,74.648
1/24/2008,74.638
1/25/2008,74.664
1/26/2008,74.62
1/27/2008,74.616
1/28/2008,74.618
1/29/2008,74.598
1/30/2008,74.705
1/31/2008,74.635
2/1/2008,74.617
2/2/2008,74.68
2/3/2008,74.661
2/4/2008,74.637
2/5/2008,74.665
2/6/2008,74.677
2/7/2008,74.721
2/8/2008,74.718
2/9/2008,74.722
2/10/2008,74.831
2/11/2008,74.816
2/12/2008,74.719
2/13/2008,74.765
2/14/2008,74.759
2/15/2008,74.788
2/16/2008,74.748
2/17/2008,74.708
2/18/2008,74.781
2/19/2008,74.816
2/20/2008,74.817
2/21/2008,74.787
2/22/2008,74.778
2/23/2008,74.794
2/24/2008,74.795
2/25/2008,74.789
2/26/2008,74.792
2/27/2008,74.821
2/28/2008,74.808
2/29/2008,74.752
3/1/2008,74.82
3/2/2008,74.78
3/3/2008,74.764
3/4/2008,74.791
3/5/2008,74.823
3/6/2008,74.805
3/7/2008,74.818
3/8/2008,74.868
3/9/2008,74.919
3/10/2008,74.855
3/11/2008,74.847
3/12/2008,74.872
3/13/2008,74.839
3/14/2008,74.848
3/15/2008,74.861
3/16/2008,74.872
3/17/2008,74.855
3/18/2008,74.828
3/19/2008,74.876
3/20/2008,74.956
3/21/2008,74.946
3/22/2008,74.923
3/23/2008,74.912
3/24/2008,74.912
3/25/2008,74.898
3/26/2008,74.931
3/27/2008,74.924
3/28/2008,74.946
3/29/2008,74.939
3/30/2008,74.917
3/31/2008,74.928
4/1/2008,74.991
4/2/2008,75.008
4/3/2008,74.977
4/4/2008,74.993
4/5/2008,75.022
4/6/2008,75.02
4/7/2008,75.01
4/8/2008,75.038
4/9/2008,75.056
4/10/2008,75.08
4/11/2008,75.081
4/12/2008,75.151
4/13/2008,75.176
4/14/2008,75.191
4/15/2008,75.201
4/16/2008,75.206
4/17/2008,75.217
4/18/2008,75.231
4/19/2008,75.234
4/20/2008,75.232
4/21/2008,75.248
4/22/2008,75.253
4/23/2008,75.265
4/24/2008,75.271
4/25/2008,75.266
4/26/2008,75.274
4/27/2008,75.285
4/28/2008,75.302
4/29/2008,75.324
4/30/2008,75.314
5/1/2008,75.304
5/2/2008,75.301
5/3/2008,75.3
5/4/2008,75.339
5/5/2008,75.324
5/6/2008,75.329
5/7/2008,75.324
5/8/2008,75.34
5/9/2008,75.34
5/10/2008,75.336
5/11/2008,75.314
5/12/2008,75.322
5/13/2008,75.316
5/14/2008,75.307
5/15/2008,75.314
5/16/2008,75.305
5/17/2008,75.293
5/18/2008,75.298
5/19/2008,75.312
5/20/2008,75.286
5/21/2008,75.286
5/22/2008,75.296
5/23/2008,75.291
5/24/2008,75.281
5/25/2008,75.261
5/26/2008,75.253
5/27/2008,75.263
5/28/2008,75.249
5/29/2008,75.24
5/30/2008,75.221
5/31/2008,75.225
6/1/2008,75.233
